File Path,Line Number,Import Statement
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_classification.py,1084,f1_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_classification.py,1238,fbeta_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_classification.py,1512,precision_recall_fscore_support
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_classification.py,1716,precision_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_classification.py,1850,recall_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_classification.py,1942,balanced_accuracy_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_classification.py,2046,classification_report
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_classification.py,2239,hamming_loss
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_classification.py,2330,log_loss
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_classification.py,2462,hinge_loss
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_classification.py,2604,brier_score_loss
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_regression.py,172,mean_absolute_error
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_regression.py,247,mean_pinball_loss
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_regression.py,334,mean_absolute_percentage_error
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_regression.py,403,mean_squared_error
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_regression.py,484,mean_squared_log_error
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_regression.py,562,median_absolute_error
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_regression.py,642,explained_variance_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_regression.py,751,r2_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_regression.py,844,max_error
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_regression.py,898,mean_tweedie_deviance
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_regression.py,947,mean_poisson_deviance
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_regression.py,983,mean_gamma_deviance
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_regression.py,1056,d2_tweedie_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/pairwise.py,288,euclidean_distances
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/pairwise.py,434,nan_euclidean_distances
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/pairwise.py,772,haversine_distances
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/pairwise.py,826,manhattan_distances
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/pairwise.py,1022,paired_distances
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/pairwise.py,1637,pairwise_distances_chunked
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_ranking.py,195,average_precision_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_ranking.py,295,det_curve
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_ranking.py,506,load_breast_cancer
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_ranking.py,507,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_ranking.py,508,roc_auc_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_ranking.py,518,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_ranking.py,527,make_multilabel_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_ranking.py,528,MultiOutputClassifier
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_ranking.py,538,RidgeClassifierCV
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_ranking.py,845,precision_recall_curve
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_ranking.py,1047,label_ranking_average_precision_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_ranking.py,1434,dcg_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_ranking.py,1584,ndcg_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_ranking.py,1685,top_k_accuracy_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/_supervised.py,201,pair_confusion_matrix
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/_supervised.py,277,rand_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/_supervised.py,352,adjusted_rand_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/_supervised.py,534,homogeneity_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/_supervised.py,603,completeness_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/_supervised.py,686,v_measure_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/_supervised.py,885,adjusted_mutual_info_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/_supervised.py,1005,normalized_mutual_info_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/_supervised.py,1090,fowlkes_mallows_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,4,adjusted_mutual_info_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,5,adjusted_rand_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,6,rand_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,7,completeness_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,8,contingency_matrix
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,9,pair_confusion_matrix
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,10,entropy
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,11,expected_mutual_information
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,12,fowlkes_mallows_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,13,homogeneity_completeness_v_measure
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,14,homogeneity_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,15,mutual_info_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,16,normalized_mutual_info_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,17,v_measure_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,18,_generalized_average
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,19,check_clusterings
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,21,assert_all_finite
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,22,ignore_warnings
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_common.py,7,adjusted_mutual_info_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_common.py,8,adjusted_rand_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_common.py,9,rand_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_common.py,10,completeness_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_common.py,11,fowlkes_mallows_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_common.py,12,homogeneity_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_common.py,13,mutual_info_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_common.py,14,normalized_mutual_info_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_common.py,15,v_measure_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_common.py,16,silhouette_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_common.py,17,calinski_harabasz_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_common.py,18,davies_bouldin_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_common.py,20,assert_allclose
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_bicluster.py,5,assert_almost_equal
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_bicluster.py,7,_jaccard
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_bicluster.py,8,consensus_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_unsupervised.py,7,assert_array_equal
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_unsupervised.py,8,silhouette_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_unsupervised.py,9,silhouette_samples
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_unsupervised.py,10,pairwise_distances
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_unsupervised.py,11,calinski_harabasz_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/cluster/tests/test_unsupervised.py,12,davies_bouldin_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,59,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,60,DetCurveDisplay
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,61,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,62,SVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,156,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,157,DetCurveDisplay
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,158,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,159,SVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,253,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,254,DetCurveDisplay
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,255,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,256,SVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,443,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,444,plot_det_curve
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,445,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/det_curve.py,446,SVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/precision_recall_curve.py,1,is_classifier
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/precision_recall_curve.py,66,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/precision_recall_curve.py,67,
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/precision_recall_curve.py,69,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/precision_recall_curve.py,70,SVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/precision_recall_curve.py,221,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/precision_recall_curve.py,222,PrecisionRecallDisplay
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/precision_recall_curve.py,223,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/precision_recall_curve.py,224,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/precision_recall_curve.py,310,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/precision_recall_curve.py,311,PrecisionRecallDisplay
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/precision_recall_curve.py,312,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/precision_recall_curve.py,313,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/roc_curve.py,214,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/roc_curve.py,215,RocCurveDisplay
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/roc_curve.py,216,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/roc_curve.py,217,SVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/roc_curve.py,317,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/roc_curve.py,318,RocCurveDisplay
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/roc_curve.py,319,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/roc_curve.py,320,SVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,59,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,60,ConfusionMatrixDisplay
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,61,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,62,SVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,273,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,274,ConfusionMatrixDisplay
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,275,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,276,SVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,399,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,400,ConfusionMatrixDisplay
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,401,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,402,SVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/metrics/_plot/confusion_matrix.py,547,make_classification
